tournament_id,date,tournament_name,location,source_code
2023-04-30-Herten,2023-04-30,2. Spieltag der Verbandsliga NBV,Herten,2023-04-30-Herten
2023-04-30-Höchberg,2023-04-30,2. Spieltag der 2. Bundesliga Süd Staffel 2,Höchberg,2023-04-30-Höchberg
2023-04-30-Inzlingen,2023-04-30,2. Spieltag der 3. Bundesliga Süd Staffel 2,Inzlingen,2023-04-30-Inzlingen
2023-04-30-Ludwigshafen,2023-04-30,"Gemeinsame VL von MRP-SaarMV, 1.SpTag",Ludwigshafen,2023-04-30-Ludwigshafen
2023-04-30-Neheim_Hüsten,2023-04-30,2. Spieltag der 3. Bundesliga Nord Staffel 1,Neheim,2023-04-30-Neheim_Hüsten
2023-04-30-Schriesheim2,2023-04-30,2. Spieltag der 2. Bundesliga Süd Staffel 1,Schriesheim,2023-04-30-Schriesheim2
2023-04-30-Velbert_Hardenberg,2023-04-30,2. Spieltag der 2. Bundesliga Nord Staffel 1,Hardenberg,2023-04-30-Velbert_Hardenberg
2023-05-07-Ansbach,2023-05-07,9. Grundela Turnier,Ansbach,2023-05-07-Ansbach
2023-05-07-Bad_Wurzach,2023-05-07,WBV Rangliste,Bad Wurzach,2023-05-07-Bad_Wurzach
2023-05-07-Bliesen,2023-05-07,Gemeinsamer LM-SpTag MRP-SaarMVVL,Bliesen,2023-05-07-Bliesen
2023-05-07-Schriesheim,2023-05-07,2. Spieltag der Seniorenliga Baden,Schriesheim,2023-05-07-Schriesheim
2023-05-14-Biebertal,2023-05-14,3.Spieltag der NBV Bezirksliga  Staffel 2,Witten,2023-05-14-Biebertal
2023-05-14-Bochum_Stadtpark,2023-05-14,3. Spieltag 2. Bundesliga Nord Staffel 1,Bochum,2023-05-14-Bochum_Stadtpark
2023-05-14-Bottrop_Overbeckshof,2023-05-14,3.Spieltag der 3. Bundesliga Nord Staffel 1,Bottrop,2023-05-14-Bottrop_Overbeckshof
2023-05-14-Kerpen,2023-05-14,3. Spieltag der NBV Bezirksliga Staffel 1,Kerpen,2023-05-14-Kerpen
2023-05-14-Rodalben,2023-05-14,Verbandsliga Kooperation MRP-SaarMV 2.SpT,Rodalben,2023-05-14-Rodalben
2023-05-14-Ulm,2023-05-14,3. Spieltag der 3. Bundesliga Süd Staffel 1,Ulm,2023-05-14-Ulm
2023-05-14-Wesseling,2023-05-14,2. Spieltag der Kreisliga 3 - NBV WDKM,Wesseling,2023-05-14-Wesseling
2023-05-21-Schriesheim,2023-05-21,Gemeinsamer LM-SpTag MRP-SaarMV Schriesheim,,2023-05-21-Schriesheim
2023-05-28-Metzingen,2023-05-28,38. Sieben-Keltern-Turnier,Metzingen,2023-05-28-Metzingen
2023-06-04-Bad_Urach,2023-06-04,3. Spieltag der WBV-Rangliste,Bad Urach,2023-06-04-Bad_Urach
2023-06-04-Osnabrück,2023-06-04,3. Spieltag der WBV-Rangliste,Bad Urach,2023-06-04-Osnabrück
2023-06-11-Ansbach,2023-06-11,Spieltag der Landesliga Bayern Nord-West,Ansbach,2023-06-11-Ansbach
2023-06-11-Bildstock,2023-06-11,3. Spieltag der Verbandsliga Kooperation MRP-SaarMV,Bildstock,2023-06-11-Bildstock
2023-06-11-Castrop,2023-06-11,4. Spieltag der 2. Bundesliga Nord Staffel 1,Castrop,2023-06-11-Castrop
2023-06-11-Dormagen,2023-06-11,4. Spieltag der Kreisliga Staffel 4,Dormagen,2023-06-11-Dormagen
2023-06-11-Hilden,2023-06-11,4. Spieltag der 3. Bundesliga Nord Staffel 1 in Hilden,Hilden,2023-06-11-Hilden
2023-06-11-Neutraubling,2023-06-11,3. Spieltag Landesliga Bayern Donau und Süd-Ost,Neutraubling,2023-06-11-Neutraubling
2023-06-11-Polling,2023-06-11,4. Spieltag der 3. Bundesliga Süd Staffel 1,Polling,2023-06-11-Polling
2023-06-11-Tuttlingen,2023-06-11,4. Spieltag der 3. Bundesliga Süd Staffel 2,Tuttlingen,2023-06-11-Tuttlingen
2023-06-11-Velbert_Hardenberg,2023-06-11,4.Spieltag der NBV Bezirksliga 2,Hardenberg,2023-06-11-Velbert_Hardenberg
2023-06-11-Wermelskirchen,2023-06-11,4. Spieltag der NBV Bezirksliga 1,Köln,2023-06-11-Wermelskirchen
2023-06-24-Gladbeck,2023-06-24,Gladbeck Cup 2023,Gladbeck,2023-06-24-Gladbeck
2023-07-02-Hammer,2023-07-02,Jubiläumsturnier 40 Jahre MGF Hammer e.V.,Polling,2023-07-02-Hammer
2023-07-16-Brilon,2023-07-16,Sauerland-Cup 2023,Brilon,2023-07-16-Brilon
2023-07-16-Rodalben,2023-07-16,10. Dieter Boltze Gedächtnisturnier,Rodalben,2023-07-16-Rodalben
2023-07-23-Ingolstadt_Baggersee,2023-07-23,Baggersee Cup,Ingolstadt,2023-07-23-Ingolstadt_Baggersee
2023-07-30-Essen_Vogelheim,2023-07-30,5. Spieltag der Landesliga 1,Essen,2023-07-30-Essen_Vogelheim
2023-07-30-Hilden,2023-07-30,5. Spieltag NBV Landesliga Staffel 2,Hilden,2023-07-30-Hilden
2023-07-30-Kerpen,2023-07-30,5. Spieltag der 2. Bundesliga Nord Staffel 1,Kerpen,2023-07-30-Kerpen
2023-07-30-Köln_Ehrenfeld,2023-07-30,5. Spieltag der NBV Bezirksliga 1,Köln,2023-07-30-Köln_Ehrenfeld
2023-07-30-Mainz_Hartenberg,2023-07-30,4. Spieltag der Verbandsliga Kooperation MRP-SaarMV,Mainz,2023-07-30-Mainz_Hartenberg
2023-07-30-Ohlsbach,2023-07-30,5. Spieltag 3. Bundesliga Süd Staffel 2,Ohlsbach,2023-07-30-Ohlsbach
2023-07-30-Witten_Herbede,2023-07-30,5.Spieltag der NBV Bezirksliga Staffel 2,Felderbachtal,2023-07-30-Witten_Herbede
2023-08-06-Höchberg,2023-08-06,31. Höchberger Krackenturnier 2023,Höchberg,2023-08-06-Höchberg
2023-08-06-Landshut,2023-08-06,11. Oachkatzl-Cup,Landshut,2023-08-06-Landshut
2023-08-06-Mainz_Hartenberg,2023-08-06,Rhein-Mai-Turnier,Mainz,2023-08-06-Mainz_Hartenberg
2023-08-20-Olching,2023-08-20,26. Amperpokal,Olching,2023-08-20-Olching
2023-08-27-Bamberg,2023-08-27,20. Fun-Sports-Cup 2023,Bamberg,2023-08-27-Bamberg
2023-09-03-Bad_Godesberg,2023-09-03,57. Siebengebirgsturnier,Bonn,2023-09-03-Bad_Godesberg
2023-09-10-Köln_Rath,2023-09-10,Freundschaftsturnier 2023 BGC Bergisch Gladbach Gierath,Köln,2023-09-10-Köln_Rath
2023-09-10-Murnau_See,2023-09-10,50. Staffelseepokal Turnier,Murnau,2023-09-10-Murnau_See
2023-09-10-Neviges,2023-09-10,1. Spieltag der NBV-Jugendrangliste 2024,Velbert,2023-09-10-Neviges
2023-09-10-Pegnitz,2023-09-10,Schlossbergpokal Pegnitz 2023,Pegnitz,2023-09-10-Pegnitz
2023-09-17-Bad_Godesberg,2023-09-17,5. Spieltag 3. Bundesliga Nord Staffel 1,Bonn,2023-09-17-Bad_Godesberg
2023-09-17-Dormagen_Hackenbroich,2023-09-17,6. Spieltag 2. Bundesliga Nord Staffel 1,Dormagen,2023-09-17-Dormagen_Hackenbroich
2023-09-17-Kerpen,2023-09-17,4. Spieltag Kreisliga 3 NBV,Kerpen,2023-09-17-Kerpen
2023-09-17-Künsebeck,2023-09-17,5. Spieltag 2. Bundesliga Nord Staffel 2,Halle,2023-09-17-Künsebeck
2023-09-17-Ludwigshafen,2023-09-17,5. Spieltag 3. Bundesliga Süd Staffel 3,Ludwigshafen,2023-09-17-Ludwigshafen
2023-09-17-Mannheim,2023-09-17,5. Spieltag der Verbandsliga Kooperation MRP/SaaarMV,Mannheim,2023-09-17-Mannheim
2023-09-17-Rheinau_Freistett,2023-09-17,4. Spieltag Landesliga Baden,Rheinau-Freistett,2023-09-17-Rheinau_Freistett
2023-10-01-Kelheim,2023-10-01,Abschlussturnier,Kelheim,2023-10-01-Kelheim
2023-10-03-Bad_Homburg_Hirschgarten,2023-10-03,19. Hirschgarten – Bembelturnier,Bad Homburg,2023-10-03-Bad_Homburg_Hirschgarten
2023-10-15-Georgsmarienhütte,2023-10-15,Rhein-Ruhr Jugendpokal,Georgsmarienhütte,2023-10-15-Georgsmarienhütte
2023-10-22-Bildstock,2023-10-22,2. Villinger-Park-Benefiz-Turnier,Bildstock,2023-10-22-Bildstock
2023-10-22-Kerpen,2023-10-22,5.  Josef Pecks Gedächtnisturnier,Kerpen,2023-10-22-Kerpen
2023-12-17-Halver_Halle,2023-12-17,6. Adventsturnier des SSC Halver 2023,Halver,2023-12-17-Halver_Halle
2024-0001-04,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-04
2024-0001-05,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-05
2024-0001-06,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-06
2024-0001-07,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-07
2024-0001-08,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-08
2024-0001-09,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-09
2024-0001-10,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-10
2024-0001-11,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-11
2024-0001-12,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-12
2024-0001-13,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-13
2024-0001-14,14.-15.12.2024,7. Halveraner Adventsturnier,Halver,2024-0001-14
2024-0002-03,08.12.2024,1. Nikolausturnier Bad Bodendorf,Bad Bodendorf,2024-0002-03
2024-0002-05,08.12.2024,1. Nikolausturnier Bad Bodendorf,Bad Bodendorf,2024-0002-05
2024-0002-06,08.12.2024,1. Nikolausturnier Bad Bodendorf,Bad Bodendorf,2024-0002-06
2024-0003-03,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-03
2024-0003-04,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-04
2024-0003-05,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-05
2024-0003-06,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-06
2024-0003-07,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-07
2024-0003-08,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-08
2024-0003-09,22.-24.11.2024,1. Bad Nenndorfer Hallenturnier,Nordsehl,2024-0003-09
2024-0005-04,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-04
2024-0005-05,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-05
2024-0005-06,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-06
2024-0005-07,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-07
2024-0005-08,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-08
2024-0005-09,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-09
2024-0005-10,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-10
2024-0005-11,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-11
2024-0005-12,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-12
2024-0005-13,02.-03.11.2024,Jubiläumsturnier 60 Jahe SSC Halver,Halver,2024-0005-13
2024-0006-04,27.10.2024,Rhein-Ruhr Jugendpokal 2024,Herne,2024-0006-04
2024-0006-05,27.10.2024,Rhein-Ruhr Jugendpokal 2024,Herne,2024-0006-05
2024-0006-06,27.10.2024,Rhein-Ruhr Jugendpokal 2024,Herne,2024-0006-06
2024-0006-07,27.10.2024,Rhein-Ruhr Jugendpokal 2024,Herne,2024-0006-07
2024-0007-05,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-05
2024-0007-06,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-06
2024-0007-07,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-07
2024-0007-09,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-09
2024-0007-10,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-10
2024-0007-11,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-11
2024-0007-12,27.10.2024,13. Wanderpokal der MGC Nümbrecht e.V.,Nümbrecht,2024-0007-12
2024-0008-04,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-04
2024-0008-05,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-05
2024-0008-06,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-06
2024-0008-07,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-07
2024-0008-08,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-08
2024-0008-09,27.10.2024,11. Kurpark-Cup,Hamm,2024-0008-09
2024-0009-06,13.10.2024,Rangliste Abt. 2,Trappenkamp,2024-0009-06
2024-0010-05,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-05
2024-0010-06,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-06
2024-0010-07,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-07
2024-0010-08,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-08
2024-0010-09,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-09
2024-0010-10,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-10
2024-0010-11,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-11
2024-0010-12,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-12
2024-0010-13,12.-13.10.2024,9. Halleneröffnungsturnier 2024,Halver,2024-0010-13
2024-0018-05,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-05
2024-0018-06,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-06
2024-0018-07,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-07
2024-0018-08,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-08
2024-0018-09,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-09
2024-0018-10,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-10
2024-0018-11,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-11
2024-0018-12,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-12
2024-0018-13,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-13
2024-0018-14,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-14
2024-0018-15,03.10.2024,28. Zwei-Burgen-Turnier,Weinheim,2024-0018-15
2024-0019-04,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-04
2024-0019-05,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-05
2024-0019-06,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-06
2024-0019-07,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-07
2024-0019-08,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-08
2024-0019-09,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-09
2024-0019-10,03.10.2024,2. Fritz Lierenfeld - Gedächtnispokal,Dormagen,2024-0019-10
2024-0020-08,03.10.2024,20. Hirschgarten - Bembel,Bad Homburg,2024-0020-08
2024-0021-03,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-03
2024-0021-04,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-04
2024-0021-05,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-05
2024-0021-06,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-06
2024-0021-07,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-07
2024-0021-08,29.09.2024,12. Bulmker Park Cup,Gelsenkirchen,2024-0021-08
2024-0024-04,29.09.2024,Abschlussturnier des 1. NMC Kelheim,Kelheim,2024-0024-04
2024-0024-05,29.09.2024,Abschlussturnier des 1. NMC Kelheim,Kelheim,2024-0024-05
2024-0025-04,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-04
2024-0025-05,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-05
2024-0025-06,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-06
2024-0025-07,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-07
2024-0025-08,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-08
2024-0025-09,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-09
2024-0025-10,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-10
2024-0025-11,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-11
2024-0025-12,28.-29.09.2024,9. Gerd Becker Gedächtnispokal 2024,Büttgen,2024-0025-12
2024-0028-03,22.09.2024,60. Syburg Cup,Lünen-Syburg,2024-0028-03
2024-0028-05,22.09.2024,60. Syburg Cup,Lünen-Syburg,2024-0028-05
2024-0029-04,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-04
2024-0029-05,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-05
2024-0029-06,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-06
2024-0029-07,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-07
2024-0029-08,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-08
2024-0029-09,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-09
2024-0029-10,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-10
2024-0029-11,22.09.2024,23. Pokalturnier des CGC Illertal Kellmünz,Bad Wörishofen,2024-0029-11
2024-0030-08,22.09.2024,12. Messecup der Minigolfwölfe Rheinstetten 02,Rheinstetten,2024-0030-08
2024-0030-10,22.09.2024,12. Messecup der Minigolfwölfe Rheinstetten 02,Rheinstetten,2024-0030-10
2024-0032-05,15.09.2024,50. Staffelseepokal,Murnau,2024-0032-05
2024-0032-09,15.09.2024,50. Staffelseepokal,Murnau,2024-0032-09
2024-0032-10,15.09.2024,50. Staffelseepokal,Murnau,2024-0032-10
2024-0033-04,15.09.2024,1. Spieltag der NBV-Jugendrangliste 2025,Gladbeck,2024-0033-04
2024-0033-05,15.09.2024,1. Spieltag der NBV-Jugendrangliste 2025,Gladbeck,2024-0033-05
2024-0033-06,15.09.2024,1. Spieltag der NBV-Jugendrangliste 2025,Gladbeck,2024-0033-06
2024-0033-07,15.09.2024,1. Spieltag der NBV-Jugendrangliste 2025,Gladbeck,2024-0033-07
2024-0034-04,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-04
2024-0034-05,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-05
2024-0034-06,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-06
2024-0034-07,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-07
2024-0034-08,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-08
2024-0034-09,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-09
2024-0034-10,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-10
2024-0034-11,14.-15.09.2024,Weininsel-Pokal,Groß-Umstadt,2024-0034-11
2024-0035-04,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-04
2024-0035-05,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-05
2024-0035-06,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-06
2024-0035-07,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-07
2024-0035-08,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-08
2024-0035-09,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-09
2024-0035-10,14.-15.09.2024,56. Marathon,Bad Salzuflen,2024-0035-10
2024-0036-04,14.09.2024,24. Deutsche Schwerhörigen Meisterschaft,Süßen,2024-0036-04
2024-0043-04,08.09.2024,5. Spieltag 3. BuLi Nord Staffel 2,Cuxhaven,2024-0043-04
2024-0044-05,08.09.2024,5. Spieltag 3. BuLi Nord Staffel 1,Hilden,2024-0044-05
2024-0046-04,08.09.2024,5. Spieltag 2. BuLi Nord Staffel 2,Künsebeck,2024-0046-04
2024-0050-04,01.09.2024,55. Schloßberg Pokalturnier,Pegnitz,2024-0050-04
2024-0050-08,01.09.2024,55. Schloßberg Pokalturnier,Pegnitz,2024-0050-08
2024-0050-09,01.09.2024,55. Schloßberg Pokalturnier,Pegnitz,2024-0050-09
2024-0051-04,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-04
2024-0051-05,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-05
2024-0051-06,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-06
2024-0051-07,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-07
2024-0051-08,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-08
2024-0051-09,01.09.2024,4. Hildener Stadtpark Open,Hilden,2024-0051-09
2024-0052-04,01.09.2024,43. Rheinau-Pokalturnier,Rheinau,2024-0052-04
2024-0052-05,01.09.2024,43. Rheinau-Pokalturnier,Rheinau,2024-0052-05
2024-0052-06,01.09.2024,43. Rheinau-Pokalturnier,Rheinau,2024-0052-06
2024-0052-07,01.09.2024,43. Rheinau-Pokalturnier,Rheinau,2024-0052-07
2024-0053-04,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-04
2024-0053-05,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-05
2024-0053-06,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-06
2024-0053-07,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-07
2024-0053-08,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-08
2024-0053-09,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-09
2024-0053-10,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-10
2024-0053-11,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-11
2024-0053-12,31.08.-01.09.2024,Westdeutsche Meisterschaften System Sterngolf,Hagen,2024-0053-12
2024-0054-04,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-04
2024-0054-05,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-05
2024-0054-06,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-06
2024-0054-07,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-07
2024-0054-08,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-08
2024-0054-09,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-09
2024-0054-10,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-10
2024-0054-11,31.08.-01.09.2024,Hessische Einzelmeisterschaften,Bad Homburg,2024-0054-11
2024-0055-04,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-04
2024-0055-05,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-05
2024-0055-06,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-06
2024-0055-07,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-07
2024-0055-08,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-08
2024-0055-09,30.08.-01.09.2024,German Adventuregolf Masters,Freudenstadt,2024-0055-09
2024-0057-06,25.08.2024,32. Kohlenpott-Cup,Bochum,2024-0057-06
2024-0057-07,25.08.2024,32. Kohlenpott-Cup,Bochum,2024-0057-07
2024-0057-08,25.08.2024,32. Kohlenpott-Cup,Bochum,2024-0057-08
2024-0058-03,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-03
2024-0058-04,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-04
2024-0058-05,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-05
2024-0058-06,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-06
2024-0058-07,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-07
2024-0058-08,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-08
2024-0058-09,22.-24.08.2024,63. Deutsche Meisterschaften System Miniaturgolf,Kassel Vellmar,2024-0058-09
2024-0059-03,18.08.2024,12. Offene Stadtmeisterschaft,Bottrop,2024-0059-03
2024-0059-04,18.08.2024,12. Offene Stadtmeisterschaft,Bottrop,2024-0059-04
2024-0059-05,18.08.2024,12. Offene Stadtmeisterschaft,Bottrop,2024-0059-05
2024-0060-04,18.08.2024,27. Amperpokal,Olching,2024-0060-04
2024-0060-05,18.08.2024,27. Amperpokal,Olching,2024-0060-05
2024-0060-06,18.08.2024,27. Amperpokal,Olching,2024-0060-06
2024-0060-07,18.08.2024,27. Amperpokal,Olching,2024-0060-07
2024-0060-08,18.08.2024,27. Amperpokal,Olching,2024-0060-08
2024-0061-04,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-04
2024-0061-05,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-05
2024-0061-06,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-06
2024-0061-07,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-07
2024-0061-08,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-08
2024-0061-09,15.-17.08.2024,Deutsche Meisterschaften System Cobigolf,Essen,2024-0061-09
