round_id,result_id,player_id,tournament_id,round_no,score,identity_status,source
31210|2018-0021-09-4,31210|2018-0021-09,31210,2018-0021-09,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-5,31210|2018-0021-09,31210,2018-0021-09,5,23,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-6,31210|2018-0021-09,31210,2018-0021-09,6,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-7,31210|2018-0021-09,31210,2018-0021-09,7,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-8,31210|2018-0021-09,31210,2018-0021-09,8,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-9,31210|2018-0021-09,31210,2018-0021-09,9,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2018-0021-09-10,31210|2018-0021-09,31210,2018-0021-09,10,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0023-05-1,31210|2019-0023-05,31210,2019-0023-05,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0023-05-2,31210|2019-0023-05,31210,2019-0023-05,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0023-05-3,31210|2019-0023-05,31210,2019-0023-05,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0023-05-4,31210|2019-0023-05,31210,2019-0023-05,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-1,31210|2019-0021-09,31210,2019-0021-09,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-2,31210|2019-0021-09,31210,2019-0021-09,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-3,31210|2019-0021-09,31210,2019-0021-09,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-4,31210|2019-0021-09,31210,2019-0021-09,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-5,31210|2019-0021-09,31210,2019-0021-09,5,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-6,31210|2019-0021-09,31210,2019-0021-09,6,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-7,31210|2019-0021-09,31210,2019-0021-09,7,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-8,31210|2019-0021-09,31210,2019-0021-09,8,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-9,31210|2019-0021-09,31210,2019-0021-09,9,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-0021-09-10,31210|2019-0021-09,31210,2019-0021-09,10,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-03-24-Ohlsbach-1,31210|2019-03-24-Ohlsbach,31210,2019-03-24-Ohlsbach,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-03-24-Ohlsbach-2,31210|2019-03-24-Ohlsbach,31210,2019-03-24-Ohlsbach,2,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-03-24-Ohlsbach-3,31210|2019-03-24-Ohlsbach,31210,2019-03-24-Ohlsbach,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2019-03-24-Ohlsbach-4,31210|2019-03-24-Ohlsbach,31210,2019-03-24-Ohlsbach,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0071-04-1,31210|2022-0071-04,31210,2022-0071-04,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0071-04-2,31210|2022-0071-04,31210,2022-0071-04,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0071-04-3,31210|2022-0071-04,31210,2022-0071-04,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0071-04-4,31210|2022-0071-04,31210,2022-0071-04,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0050-06-1,31210|2022-0050-06,31210,2022-0050-06,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0050-06-2,31210|2022-0050-06,31210,2022-0050-06,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0050-06-3,31210|2022-0050-06,31210,2022-0050-06,3,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0050-06-4,31210|2022-0050-06,31210,2022-0050-06,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0047-10-1,31210|2022-0047-10,31210,2022-0047-10,1,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0047-10-2,31210|2022-0047-10,31210,2022-0047-10,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2022-0047-10-3,31210|2022-0047-10,31210,2022-0047-10,3,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0088-08-1,31210|2023-0088-08,31210,2023-0088-08,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0088-08-2,31210|2023-0088-08,31210,2023-0088-08,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0088-08-3,31210|2023-0088-08,31210,2023-0088-08,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0039-05-1,31210|2023-0039-05,31210,2023-0039-05,1,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0039-05-2,31210|2023-0039-05,31210,2023-0039-05,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0039-05-3,31210|2023-0039-05,31210,2023-0039-05,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0081-07-1,31210|2023-0081-07,31210,2023-0081-07,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0081-07-2,31210|2023-0081-07,31210,2023-0081-07,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0081-07-3,31210|2023-0081-07,31210,2023-0081-07,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0081-07-4,31210|2023-0081-07,31210,2023-0081-07,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-1,31210|2023-0050-10,31210,2023-0050-10,1,47,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-2,31210|2023-0050-10,31210,2023-0050-10,2,36,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-3,31210|2023-0050-10,31210,2023-0050-10,3,36,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-4,31210|2023-0050-10,31210,2023-0050-10,4,43,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-5,31210|2023-0050-10,31210,2023-0050-10,5,44,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-6,31210|2023-0050-10,31210,2023-0050-10,6,38,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0050-10-7,31210|2023-0050-10,31210,2023-0050-10,7,38,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0122-10-1,31210|2023-0122-10,31210,2023-0122-10,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0122-10-2,31210|2023-0122-10,31210,2023-0122-10,2,35,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0122-10-3,31210|2023-0122-10,31210,2023-0122-10,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2023-0122-10-4,31210|2023-0122-10,31210,2023-0122-10,4,37,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0103-05-1,31210|2024-0103-05,31210,2024-0103-05,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0103-05-2,31210|2024-0103-05,31210,2024-0103-05,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0065-08-1,31210|2024-0065-08,31210,2024-0065-08,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0065-08-2,31210|2024-0065-08,31210,2024-0065-08,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0065-08-3,31210|2024-0065-08,31210,2024-0065-08,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0065-08-4,31210|2024-0065-08,31210,2024-0065-08,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0153-07-1,31210|2024-0153-07,31210,2024-0153-07,1,43,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0153-07-2,31210|2024-0153-07,31210,2024-0153-07,2,55,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0153-07-3,31210|2024-0153-07,31210,2024-0153-07,3,40,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0153-07-4,31210|2024-0153-07,31210,2024-0153-07,4,40,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0034-06-1,31210|2024-0034-06,31210,2024-0034-06,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0034-06-2,31210|2024-0034-06,31210,2024-0034-06,2,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0034-06-3,31210|2024-0034-06,31210,2024-0034-06,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-0034-06-4,31210|2024-0034-06,31210,2024-0034-06,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-07-21-Waldshut-1,31210|2024-07-21-Waldshut,31210,2024-07-21-Waldshut,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-07-21-Waldshut-2,31210|2024-07-21-Waldshut,31210,2024-07-21-Waldshut,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2024-07-21-Waldshut-3,31210|2024-07-21-Waldshut,31210,2024-07-21-Waldshut,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0127-05-1,31210|2025-0127-05,31210,2025-0127-05,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0127-05-2,31210|2025-0127-05,31210,2025-0127-05,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0127-05-3,31210|2025-0127-05,31210,2025-0127-05,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0127-05-4,31210|2025-0127-05,31210,2025-0127-05,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0071-04-1,31210|2025-0071-04,31210,2025-0071-04,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0071-04-2,31210|2025-0071-04,31210,2025-0071-04,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0071-04-3,31210|2025-0071-04,31210,2025-0071-04,3,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0119-09-1,31210|2025-0119-09,31210,2025-0119-09,1,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0119-09-2,31210|2025-0119-09,31210,2025-0119-09,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0119-09-3,31210|2025-0119-09,31210,2025-0119-09,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0119-09-4,31210|2025-0119-09,31210,2025-0119-09,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-07-06-Waldshut-1,31210|2025-07-06-Waldshut,31210,2025-07-06-Waldshut,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-07-06-Waldshut-2,31210|2025-07-06-Waldshut,31210,2025-07-06-Waldshut,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-07-06-Waldshut-3,31210|2025-07-06-Waldshut,31210,2025-07-06-Waldshut,3,35,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0128-08-1,31210|2025-0128-08,31210,2025-0128-08,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0128-08-2,31210|2025-0128-08,31210,2025-0128-08,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0128-08-3,31210|2025-0128-08,31210,2025-0128-08,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0128-08-4,31210|2025-0128-08,31210,2025-0128-08,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-1,31210|2025-0158-10,31210,2025-0158-10,1,35,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-2,31210|2025-0158-10,31210,2025-0158-10,2,22,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-3,31210|2025-0158-10,31210,2025-0158-10,3,21,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-4,31210|2025-0158-10,31210,2025-0158-10,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-5,31210|2025-0158-10,31210,2025-0158-10,5,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31210|2025-0158-10-6,31210|2025-0158-10,31210,2025-0158-10,6,22,pass_verified,DMV Ergebnisarchiv 2015-2025
3121044|2025-0252-04-1,3121044|2025-0252-04,3121044,2025-0252-04,1,23,pass_verified,DMV Ergebnisarchiv 2015-2025
3121044|2025-0252-04-2,3121044|2025-0252-04,3121044,2025-0252-04,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
3121044|2025-0252-04-3,3121044|2025-0252-04,3121044,2025-0252-04,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
3121044|2025-0252-04-4,3121044|2025-0252-04,3121044,2025-0252-04,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0028-03-1,31213|2015-0028-03,31213,2015-0028-03,1,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0028-03-2,31213|2015-0028-03,31213,2015-0028-03,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0028-03-3,31213|2015-0028-03,31213,2015-0028-03,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-1,31213|2015-0014-12,31213,2015-0014-12,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-2,31213|2015-0014-12,31213,2015-0014-12,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-3,31213|2015-0014-12,31213,2015-0014-12,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-4,31213|2015-0014-12,31213,2015-0014-12,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-5,31213|2015-0014-12,31213,2015-0014-12,5,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-6,31213|2015-0014-12,31213,2015-0014-12,6,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2015-0014-12-7,31213|2015-0014-12,31213,2015-0014-12,7,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-1,31213|2016-0013-09,31213,2016-0013-09,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-2,31213|2016-0013-09,31213,2016-0013-09,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-3,31213|2016-0013-09,31213,2016-0013-09,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-4,31213|2016-0013-09,31213,2016-0013-09,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-5,31213|2016-0013-09,31213,2016-0013-09,5,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-6,31213|2016-0013-09,31213,2016-0013-09,6,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-7,31213|2016-0013-09,31213,2016-0013-09,7,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-8,31213|2016-0013-09,31213,2016-0013-09,8,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2016-0013-09-9,31213|2016-0013-09,31213,2016-0013-09,9,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0029-06-1,31213|2017-0029-06,31213,2017-0029-06,1,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0029-06-2,31213|2017-0029-06,31213,2017-0029-06,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0029-06-3,31213|2017-0029-06,31213,2017-0029-06,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0029-06-4,31213|2017-0029-06,31213,2017-0029-06,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-1,31213|2017-0012-09,31213,2017-0012-09,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-2,31213|2017-0012-09,31213,2017-0012-09,2,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-3,31213|2017-0012-09,31213,2017-0012-09,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-4,31213|2017-0012-09,31213,2017-0012-09,4,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-5,31213|2017-0012-09,31213,2017-0012-09,5,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-6,31213|2017-0012-09,31213,2017-0012-09,6,34,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-7,31213|2017-0012-09,31213,2017-0012-09,7,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-8,31213|2017-0012-09,31213,2017-0012-09,8,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-9,31213|2017-0012-09,31213,2017-0012-09,9,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2017-0012-09-10,31213|2017-0012-09,31213,2017-0012-09,10,34,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-1,31213|2018-0021-11,31213,2018-0021-11,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-2,31213|2018-0021-11,31213,2018-0021-11,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-3,31213|2018-0021-11,31213,2018-0021-11,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-4,31213|2018-0021-11,31213,2018-0021-11,4,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-5,31213|2018-0021-11,31213,2018-0021-11,5,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-6,31213|2018-0021-11,31213,2018-0021-11,6,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-7,31213|2018-0021-11,31213,2018-0021-11,7,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-8,31213|2018-0021-11,31213,2018-0021-11,8,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2018-0021-11-9,31213|2018-0021-11,31213,2018-0021-11,9,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0023-05-1,31213|2019-0023-05,31213,2019-0023-05,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0023-05-2,31213|2019-0023-05,31213,2019-0023-05,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0023-05-3,31213|2019-0023-05,31213,2019-0023-05,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0023-05-4,31213|2019-0023-05,31213,2019-0023-05,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-1,31213|2019-0021-09,31213,2019-0021-09,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-2,31213|2019-0021-09,31213,2019-0021-09,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-3,31213|2019-0021-09,31213,2019-0021-09,3,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-4,31213|2019-0021-09,31213,2019-0021-09,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-5,31213|2019-0021-09,31213,2019-0021-09,5,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-6,31213|2019-0021-09,31213,2019-0021-09,6,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-7,31213|2019-0021-09,31213,2019-0021-09,7,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-8,31213|2019-0021-09,31213,2019-0021-09,8,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-0021-09-9,31213|2019-0021-09,31213,2019-0021-09,9,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-09-22-Rheinstetten-1,31213|2019-09-22-Rheinstetten,31213,2019-09-22-Rheinstetten,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-09-22-Rheinstetten-2,31213|2019-09-22-Rheinstetten,31213,2019-09-22-Rheinstetten,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-09-22-Rheinstetten-3,31213|2019-09-22-Rheinstetten,31213,2019-09-22-Rheinstetten,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2019-09-22-Rheinstetten-4,31213|2019-09-22-Rheinstetten,31213,2019-09-22-Rheinstetten,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0071-04-1,31213|2022-0071-04,31213,2022-0071-04,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0071-04-2,31213|2022-0071-04,31213,2022-0071-04,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0071-04-3,31213|2022-0071-04,31213,2022-0071-04,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0071-04-4,31213|2022-0071-04,31213,2022-0071-04,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0050-06-1,31213|2022-0050-06,31213,2022-0050-06,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0050-06-2,31213|2022-0050-06,31213,2022-0050-06,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0050-06-3,31213|2022-0050-06,31213,2022-0050-06,3,34,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0050-06-4,31213|2022-0050-06,31213,2022-0050-06,4,34,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-1,31213|2022-0047-10,31213,2022-0047-10,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-2,31213|2022-0047-10,31213,2022-0047-10,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-3,31213|2022-0047-10,31213,2022-0047-10,3,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-4,31213|2022-0047-10,31213,2022-0047-10,4,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-5,31213|2022-0047-10,31213,2022-0047-10,5,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-6,31213|2022-0047-10,31213,2022-0047-10,6,35,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-7,31213|2022-0047-10,31213,2022-0047-10,7,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-8,31213|2022-0047-10,31213,2022-0047-10,8,31,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2022-0047-10-9,31213|2022-0047-10,31213,2022-0047-10,9,33,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0088-06-1,31213|2023-0088-06,31213,2023-0088-06,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0088-06-2,31213|2023-0088-06,31213,2023-0088-06,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0088-06-3,31213|2023-0088-06,31213,2023-0088-06,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0039-06-1,31213|2023-0039-06,31213,2023-0039-06,1,35,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0039-06-2,31213|2023-0039-06,31213,2023-0039-06,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0039-06-3,31213|2023-0039-06,31213,2023-0039-06,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0081-04-1,31213|2023-0081-04,31213,2023-0081-04,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0081-04-2,31213|2023-0081-04,31213,2023-0081-04,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0081-04-3,31213|2023-0081-04,31213,2023-0081-04,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0081-04-4,31213|2023-0081-04,31213,2023-0081-04,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0051-08-1,31213|2023-0051-08,31213,2023-0051-08,1,37,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0051-08-2,31213|2023-0051-08,31213,2023-0051-08,2,45,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0080-05-1,31213|2023-0080-05,31213,2023-0080-05,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0080-05-2,31213|2023-0080-05,31213,2023-0080-05,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0080-05-3,31213|2023-0080-05,31213,2023-0080-05,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0080-05-4,31213|2023-0080-05,31213,2023-0080-05,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0030-08-1,31213|2023-0030-08,31213,2023-0030-08,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0030-08-2,31213|2023-0030-08,31213,2023-0030-08,2,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0030-08-3,31213|2023-0030-08,31213,2023-0030-08,3,32,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0030-08-4,31213|2023-0030-08,31213,2023-0030-08,4,34,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0050-12-1,31213|2023-0050-12,31213,2023-0050-12,1,41,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0050-12-2,31213|2023-0050-12,31213,2023-0050-12,2,41,pass_verified,DMV Ergebnisarchiv 2015-2025
31213|2023-0050-12-3,31213|2023-0050-12,31213,2023-0050-12,3,44,pass_verified,DMV Ergebnisarchiv 2015-2025
